seendate,title,url,domain,sourceCountry,language,snippet,date,ticker,text
20251211T051500Z,Press Release from Business Wire : Ant International,https://www.spacedaily.com/afp/251211030017.5uaichyu.html,spacedaily.com,,English,,2025-12-11,0005.HK,Press Release from Business Wire : Ant International
20251211T024500Z,租一部手机 ， 竟然背上了高利贷 - 钛媒体官方网站,https://www.tmtpost.com/7805294.html,tmtpost.com,,Chinese,,2025-12-11,0005.HK,租一部手机 ， 竟然背上了高利贷 - 钛媒体官方网站
20251211T004500Z,租一部手机 ， 竟然背上了高利贷,https://www.163.com/dy/article/KGG08QMT0539M9HP.html,163.com,,Chinese,,2025-12-11,0005.HK,租一部手机 ， 竟然背上了高利贷
20251210T221500Z,花旗看好高端消費收租股 薦太地,http://orientaldaily.on.cc/content/%E7%94%A2%E7%B6%93/odn-20251211-1211_00202_002/%E8%8A%B1%E6%97%97%E7%9C%8B%E5%A5%BD%E9%AB%98%E7%AB%AF%E6%B6%88%E8%B2%BB%E6%94%B6%E7%A7%9F%E8%82%A1--%E8%96%A6%E5%A4%AA%E5%9C%B0,orientaldaily.on.cc,,Chinese,,2025-12-10,0005.HK,花旗看好高端消費收租股 薦太地
20251210T183000Z,FTSE 100 outperforms European rivals as US interest rate decision looms,https://www.aol.co.uk/articles/ftse-100-outperforms-european-rivals-172136008.html,aol.co.uk,,English,,2025-12-10,0005.HK,FTSE 100 outperforms European rivals as US interest rate decision looms
20251210T120000Z,港股10日涨0 . 42 % 收报25540 . 78点 - 新华网,http://www.xinhuanet.com/20251210/9e97e49b56a3495a93361dd322ad8799/c.html,xinhuanet.com,,Chinese,,2025-12-10,0005.HK,港股10日涨0 . 42 % 收报25540 . 78点 - 新华网
20251210T030000Z,港股9日跌1 . 29 % 收报25434 . 23点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202512/938896.html,jzrb.com,,Chinese,,2025-12-10,0005.HK,港股9日跌1 . 29 % 收报25434 . 23点 - 焦作网WWW . JZRB . COM
20251209T231500Z,滙豐私銀看重環球股市 - 東方日報,http://orientaldaily.on.cc/content/%E7%94%A2%E7%B6%93/odn-20251210-1210_00202_001/%E6%BB%99%E8%B1%90%E7%A7%81%E9%8A%80%E7%9C%8B%E9%87%8D%E7%92%B0%E7%90%83%E8%82%A1%E5%B8%82,orientaldaily.on.cc,,Chinese,,2025-12-09,0005.HK,滙豐私銀看重環球股市 - 東方日報
20251208T174500Z,恆指挫319點 泡泡瑪特下瀉8 . 5 % 萬科跌3 . 1 % | 恒指 | IP市場 | 萬科投資者,https://www.epochtimes.com/b5/25/12/8/n14651067.htm,epochtimes.com,,Chinese,,2025-12-08,0005.HK,恆指挫319點 泡泡瑪特下瀉8 . 5 % 萬科跌3 . 1 % | 恒指 | IP市場 | 萬科投資者
20251208T071500Z,利润表逆袭vs资产负债表承压 ： 透视龙丰集团IPO的双面故事 _ 新股要闻 _ 新股 _ 中金在线,http://xg.stock.cnfol.com/xinguyaowen/20251208/31850316.shtml,xg.stock.cnfol.com,,Chinese,,2025-12-08,0005.HK,利润表逆袭vs资产负债表承压 ： 透视龙丰集团IPO的双面故事 _ 新股要闻 _ 新股 _ 中金在线
20251208T071500Z,新股前瞻｜利润表逆袭vs资产负债表承压 ： 透视龙丰集团IPO的双面故事 _ 股市直播 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/gushizhibo/20251208/31850322.shtml,sc.stock.cnfol.com,,Chinese,,2025-12-08,0005.HK,新股前瞻｜利润表逆袭vs资产负债表承压 ： 透视龙丰集团IPO的双面故事 _ 股市直播 _ 市场 _ 中金在线
20251208T063000Z,立法會選舉｜方國珊剖白勝選 「 轉捩點 」： 以前比較激進 感性告知已逝父母 「 你個女得咗 」 ,https://www.singtaousa.com/2025-12-07/%E7%AB%8B%E6%B3%95%E6%9C%83%E9%81%B8%E8%88%89%EF%BD%9C%E6%96%B9%E5%9C%8B%E7%8F%8A%E5%89%96%E7%99%BD%E5%8B%9D%E9%81%B8%E3%80%8C%E8%BD%89%E6%8D%A9%E9%BB%9E%E3%80%8D%EF%BC%9A%E4%BB%A5%E5%89%8D%E6%AF%94/5396704,singtaousa.com,,Chinese,,2025-12-08,0005.HK,立法會選舉｜方國珊剖白勝選 「 轉捩點 」： 以前比較激進 感性告知已逝父母 「 你個女得咗 」
20251208T030000Z,港股掀起  回购潮  科技与消费行业升温明显|港股|港股上市|小米集团 _ 新浪科技 _ 新浪网,https://finance.sina.com.cn/tech/roll/2025-12-08/doc-infzzyrr2002162.shtml,finance.sina.com.cn,,Chinese,,2025-12-08,0005.HK,港股掀起  回购潮  科技与消费行业升温明显|港股|港股上市|小米集团 _ 新浪科技 _ 新浪网
20251207T211500Z,港股掀起  回购潮  科技与消费行业升温明显 _ 东方财富网,https://finance.eastmoney.com/a/202512083584667541.html,finance.eastmoney.com,,Chinese,,2025-12-07,0005.HK,港股掀起  回购潮  科技与消费行业升温明显 _ 东方财富网
20251207T200000Z,HSBC felicitates winners of  HSBC Export Excellence Awards 2025  ,https://www.dhakatribune.com/business/banks/398209/hsbc-felicitates-winners-of-%E2%80%98hsbc-export,dhakatribune.com,,English,,2025-12-07,0005.HK,HSBC felicitates winners of  HSBC Export Excellence Awards 2025
20251207T190000Z,Four exporters receive HSBC excellence awards,https://www.thedailystar.net/business/news/four-exporters-receive-hsbc-excellence-awards-4053061,thedailystar.net,,English,,2025-12-07,0005.HK,Four exporters receive HSBC excellence awards
20251207T014500Z,Y Combinator - Backed Model ML Raises Massive $75M To Kill Junior Banker Grunt Work Forever - Morgan Stanley ( NYSE : MS ) ,https://www.benzinga.com/news/topics/25/12/49246896/y-combinator-backed-model-ml-raises-massive-75m-to-kill-junior-banker-grunt-work-forever,benzinga.com,,English,,2025-12-07,0005.HK,Y Combinator - Backed Model ML Raises Massive $75M To Kill Junior Banker Grunt Work Forever - Morgan Stanley ( NYSE : MS )
20251205T043000Z, [ HK ] 永联丰控股 : 截至二零二五年十一月三十日止之股份发行人的证券变动月报表 - CFi . CN 中财网,http://www.cfi.net.cn/p20251205000842.html,cfi.net.cn,,Chinese,,2025-12-05,0005.HK,[ HK ] 永联丰控股 : 截至二零二五年十一月三十日止之股份发行人的证券变动月报表 - CFi . CN 中财网
20251205T024500Z,港股4日涨0 . 68 % 收报25935 . 9点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202512/938517.html,jzrb.com,,Chinese,,2025-12-05,0005.HK,港股4日涨0 . 68 % 收报25935 . 9点 - 焦作网WWW . JZRB . COM
20251204T233000Z,HSBC chair is one of the toughest jobs – Fancy it ? ,https://www.thestar.com.my/business/insight/2025/12/05/hsbc-chair-is-one-of-the-toughest-jobs---fancy-it,thestar.com.my,,English,,2025-12-04,0005.HK,HSBC chair is one of the toughest jobs – Fancy it ?
20251203T231500Z,滙控委利伯特任集團主席 股價揚,http://orientaldaily.on.cc/content/%E7%94%A2%E7%B6%93/odn-20251204-1204_00202_004/%E6%BB%99%E6%8E%A7%E5%A7%94%E5%88%A9%E4%BC%AF%E7%89%B9%E4%BB%BB%E9%9B%86%E5%9C%98%E4%B8%BB%E5%B8%AD--%E8%82%A1%E5%83%B9%E6%8F%9A,orientaldaily.on.cc,,Chinese,,2025-12-03,0005.HK,滙控委利伯特任集團主席 股價揚
20251203T204500Z,恆指挫334點 萬科跌3 . 0 % 阿里巴巴跌2 . 2 % | 投資者 | 摩通,https://www.epochtimes.com/b5/25/12/3/n14648067.htm,epochtimes.com,,Chinese,,2025-12-03,0005.HK,恆指挫334點 萬科跌3 . 0 % 阿里巴巴跌2 . 2 % | 投資者 | 摩通
20251203T114500Z,汇丰控股官宣 ！ 新任集团主席是他,https://www.stcn.com/article/detail/3523813.html,stcn.com,,Chinese,,2025-12-03,0005.HK,汇丰控股官宣 ！ 新任集团主席是他
20251203T113000Z,小摩 ： 维持汇丰控股 ( 00005 ) 正面展望 香港商业地产风险或已见顶 _ 市场分析 _ 港股 _ 中金在线,http://hkstock.cnfol.com/shichangfenxi/20251203/31841302.shtml,hkstock.cnfol.com,,Chinese,,2025-12-03,0005.HK,小摩 ： 维持汇丰控股 ( 00005 ) 正面展望 香港商业地产风险或已见顶 _ 市场分析 _ 港股 _ 中金在线
20251203T090000Z,汇丰控股委任利伯特为集团新主席 ， 此前已完成组织架构简化 _ 东方财富网,https://finance.eastmoney.com/a/202512033581537064.html,finance.eastmoney.com,,Chinese,,2025-12-03,0005.HK,汇丰控股委任利伯特为集团新主席 ， 此前已完成组织架构简化 _ 东方财富网
20251203T081500Z,小摩 ： 维持汇丰控股 ( 00005 ) 正面展望 香港商业地产风险或已见顶 _ 股市直播 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/gushizhibo/20251203/31841297.shtml,sc.stock.cnfol.com,,Chinese,,2025-12-03,0005.HK,小摩 ： 维持汇丰控股 ( 00005 ) 正面展望 香港商业地产风险或已见顶 _ 股市直播 _ 市场 _ 中金在线
20251203T074500Z,Dow Jones Top Company Headlines at 1 AM ET : Marvell Technology to Acquire Celestial AI in $3 . 25 Billion Deal | CrowdStrike ... ,https://www.morningstar.com/news/dow-jones/20251203280/dow-jones-top-company-headlines-at-1-am-et-marvell-technology-to-acquire-celestial-ai-in-325-billion-deal-crowdstrike,morningstar.com,,English,,2025-12-03,0005.HK,Dow Jones Top Company Headlines at 1 AM ET : Marvell Technology to Acquire Celestial AI in $3 . 25 Billion Deal | CrowdStrike ...
20251203T070000Z,HSBC promotes Interim Chair Brendan Nelson to permanent chair,https://www.marketscreener.com/news/hsbc-promotes-interim-chair-brendan-nelson-to-permanent-chair-ce7d51ded98eff26,marketscreener.com,,English,,2025-12-03,0005.HK,HSBC promotes Interim Chair Brendan Nelson to permanent chair
20251203T064500Z,滙豐控股委任利伯特為集團主席 - 香港商報,https://www.hkcd.com/hkcdweb/content/2025/12/03/content_8728600.html,hkcd.com,,Chinese,,2025-12-03,0005.HK,滙豐控股委任利伯特為集團主席 - 香港商報
20251203T044500Z,HSBC appoints Brendan Nelson as new chairman to replace Mark Tucker,https://www.marketscreener.com/news/hsbc-appoints-brendan-nelson-as-new-chairman-to-replace-mark-tucker-ce7d51ded988fe24,marketscreener.com,,English,,2025-12-03,0005.HK,HSBC appoints Brendan Nelson as new chairman to replace Mark Tucker
20251202T093000Z,BoE eases capital requirements for united kingdom banks after latest stress test,https://www.marketscreener.com/news/boe-eases-capital-requirements-for-uk-banks-after-latest-stress-test-ce7d51d9d889f020,marketscreener.com,,English,,2025-12-02,0005.HK,BoE eases capital requirements for united kingdom banks after latest stress test
20251202T073000Z, [ HK ] 丰展控股 ( 01826 ): 截至二零二五年十一月三十日止股份发行人的证券变动月报表 - CFi . CN 中财网,http://www.cfi.net.cn/p20251202000512.html,cfi.net.cn,,Chinese,,2025-12-02,0005.HK,[ HK ] 丰展控股 ( 01826 ): 截至二零二五年十一月三十日止股份发行人的证券变动月报表 - CFi . CN 中财网
20251202T051500Z,港股1日涨0 . 67 % 收报26033 . 26点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202512/938183.html,jzrb.com,,Chinese,,2025-12-02,0005.HK,港股1日涨0 . 67 % 收报26033 . 26点 - 焦作网WWW . JZRB . COM
20251130T201500Z,卓创资讯 、 车联天下 、 龙丰集团递表港交所 ； 轻松健康通过港交所聆讯丨港交所早参,https://www.nbd.com.cn/articles/2025-11-30/4162296.html,nbd.com.cn,,Chinese,,2025-11-30,0005.HK,卓创资讯 、 车联天下 、 龙丰集团递表港交所 ； 轻松健康通过港交所聆讯丨港交所早参
20251130T194500Z,卓创资讯 、 车联天下 、 龙丰集团递表港交所 ； 轻松健康通过港交所聆讯丨港交所早参,https://baijiahao.baidu.com/s?id=1850239056756632976,baijiahao.baidu.com,,Chinese,,2025-11-30,0005.HK,卓创资讯 、 车联天下 、 龙丰集团递表港交所 ； 轻松健康通过港交所聆讯丨港交所早参
20251130T171500Z,港股IPO周报 ： 沪电股份等多只A股递表 ， 希迪智驾通过上市聆讯 _ 东方财富网,https://finance.eastmoney.com/a/202511303578458431.html,finance.eastmoney.com,,Chinese,,2025-11-30,0005.HK,港股IPO周报 ： 沪电股份等多只A股递表 ， 希迪智驾通过上市聆讯 _ 东方财富网
20251129T064500Z,Govt eyes extending tax holiday for aircraft leasing firms in Gujarat Gift City,https://idrw.org/govt-eyes-extending-tax-holiday-for-aircraft-leasing-firms-in-gujarats-gift-city/,idrw.org,,English,,2025-11-29,0005.HK,Govt eyes extending tax holiday for aircraft leasing firms in Gujarat Gift City
20251128T153000Z,一周银行速览 （ 11 . 21 11 . 28 ）_ 银行 _ 金融频道首页 _ 财经网 - CAIJING . COM . CN,http://finance.caijing.com.cn/20251128/5127959.shtml,finance.caijing.com.cn,,Chinese,,2025-11-28,0005.HK,一周银行速览 （ 11 . 21 11 . 28 ）_ 银行 _ 金融频道首页 _ 财经网 - CAIJING . COM . CN
20251128T153000Z,Total Voting Rights | Company Announcement,https://www.investegate.co.uk/announcement/rns/hsbc-holdings--hsba/total-voting-rights/9264231,investegate.co.uk,,English,,2025-11-28,0005.HK,Total Voting Rights | Company Announcement
20251128T093000Z,Is George Osborne the best person HSBC can find to chair the bank ? ,https://www.thetimes.com/business/companies-markets/article/george-osborne-best-hsbc-can-find-chair-bank-d2rvnwfrp,thetimes.com,,English,,2025-11-28,0005.HK,Is George Osborne the best person HSBC can find to chair the bank ?
20251128T083000Z,Govt eyes extending tax holiday for aircraft leasing firms in Gujarat Gift City,https://www.thehindubusinessline.com/economy/logistics/govt-eyes-extending-tax-holiday-for-aircraft-leasing-firms-in-gujarats-gift-city/article70333758.ece,thehindubusinessline.com,,English,,2025-11-28,0005.HK,Govt eyes extending tax holiday for aircraft leasing firms in Gujarat Gift City
20251128T024500Z,港股27日涨0 . 07 % 收报25945 . 93点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/937732.html,jzrb.com,,Chinese,,2025-11-28,0005.HK,港股27日涨0 . 07 % 收报25945 . 93点 - 焦作网WWW . JZRB . COM
20251128T020000Z,Wilsons Advisory says target these 9 international stocks,https://www.fool.com.au/2025/11/28/wilsons-advisory-says-target-these-9-international-stocks/,fool.com.au,,English,,2025-11-28,0005.HK,Wilsons Advisory says target these 9 international stocks
20251127T140000Z,港股27日涨0 . 07 % 收报25945 . 93点 - 新华网,http://www.xinhuanet.com/20251127/5e570abd04b34e3a9c8961d9c3701b2d/c.html,xinhuanet.com,,Chinese,,2025-11-27,0005.HK,港股27日涨0 . 07 % 收报25945 . 93点 - 新华网
20251127T093000Z, [ HK ] 汇丰控股 ( 00005 ): 执行人员根据收购守则给予相关同意 - CFi . CN 中财网,http://www.cfi.net.cn/p20251127000610.html,cfi.net.cn,,Chinese,,2025-11-27,0005.HK,[ HK ] 汇丰控股 ( 00005 ): 执行人员根据收购守则给予相关同意 - CFi . CN 中财网
20251126T074500Z,揭秘A股最硬核董事长  母亲  |陈爱莲|万丰奥威|万丰 _ 新浪科技 _ 新浪网,https://finance.sina.com.cn/tech/roll/2025-11-26/doc-infytize1015564.shtml,finance.sina.com.cn,,Chinese,,2025-11-26,0005.HK,揭秘A股最硬核董事长  母亲  |陈爱莲|万丰奥威|万丰 _ 新浪科技 _ 新浪网
20251126T074500Z,揭秘A股最硬核董事长  母亲  _ 个股资讯 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/ggzixun/20251126/31824983.shtml,sc.stock.cnfol.com,,Chinese,,2025-11-26,0005.HK,揭秘A股最硬核董事长  母亲  _ 个股资讯 _ 市场 _ 中金在线
20251126T064500Z,港股25日涨0 . 69 % 收报25894 . 55点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/937605.html,jzrb.com,,Chinese,,2025-11-26,0005.HK,港股25日涨0 . 69 % 收报25894 . 55点 - 焦作网WWW . JZRB . COM
20251126T064500Z,揭秘A股最硬核董事长  母亲  |汽车|a股|陈爱莲|万丰奥威,https://www.163.com/dy/article/KFA0E9TC0519DG1H.html,163.com,,Chinese,,2025-11-26,0005.HK,揭秘A股最硬核董事长  母亲  |汽车|a股|陈爱莲|万丰奥威
20251126T021500Z,年内港股公司合计回购金额逾1500亿港元 _ 央广网,https://finance.cnr.cn/gundong/20251126/t20251126_527441729.shtml,finance.cnr.cn,,Chinese,,2025-11-26,0005.HK,年内港股公司合计回购金额逾1500亿港元 _ 央广网
20251126T020000Z,年内港股公司合计回购金额逾1500亿港元 -- 经济 · 科技 -- 人民网,http://finance.people.com.cn/n1/2025/1126/c1004-40611809.html,finance.people.com.cn,,Chinese,,2025-11-26,0005.HK,年内港股公司合计回购金额逾1500亿港元 -- 经济 · 科技 -- 人民网
20251126T010000Z,年内港股公司合计回购金额逾1500亿港元 _ 东方财富网,https://finance.eastmoney.com/a/202511263574550839.html,finance.eastmoney.com,,Chinese,,2025-11-26,0005.HK,年内港股公司合计回购金额逾1500亿港元 _ 东方财富网
20251126T000000Z,SMGP eyes P17 . 7 - B offshore debt issuance - BusinessWorld Online,https://www.bworldonline.com/corporate/2025/11/26/714566/smgp-eyes-p17-7-b-offshore-debt-issuance/,bworldonline.com,,English,,2025-11-26,0005.HK,SMGP eyes P17 . 7 - B offshore debt issuance - BusinessWorld Online
20251125T130000Z,HSBC tokenised deposit move set to transform banking for UAE clients by 2026,https://www.khaleejtimes.com/business/cryptocurrency/hsbcs-tokenised-deposit-move-set-to-transform-banking-for-uae-clients-by-2026,khaleejtimes.com,,English,,2025-11-25,0005.HK,HSBC tokenised deposit move set to transform banking for UAE clients by 2026
20251125T124500Z,港股回购潮持续 ， 今年247家上市公司回购超1500亿 _ 东方财富网,https://finance.eastmoney.com/a/202511253574240571.html,finance.eastmoney.com,,Chinese,,2025-11-25,0005.HK,港股回购潮持续 ， 今年247家上市公司回购超1500亿 _ 东方财富网
20251125T101500Z,港股24日涨1 . 97 % 收报25716 . 5点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/937503.html,jzrb.com,,Chinese,,2025-11-25,0005.HK,港股24日涨1 . 97 % 收报25716 . 5点 - 焦作网WWW . JZRB . COM
20251125T040000Z,恒生指数调整引发数十亿资金流动 新经济市值占比再度抬升 _ 东方财富网,https://finance.eastmoney.com/a/202511253574011844.html,finance.eastmoney.com,,Chinese,,2025-11-25,0005.HK,恒生指数调整引发数十亿资金流动 新经济市值占比再度抬升 _ 东方财富网
20251122T104500Z,CenterBook Partners LP Has $5 . 26 Million Stock Position in Wabash National Corporation $WNC,https://www.tickerreport.com/banking-finance/13260592/centerbook-partners-lp-has-5-26-million-stock-position-in-wabash-national-corporation-wnc.html,tickerreport.com,,English,,2025-11-22,0005.HK,CenterBook Partners LP Has $5 . 26 Million Stock Position in Wabash National Corporation $WNC
20251122T074500Z,全产业链织就新丝路 ！ 四川仪陇丝绸企业登上全国茧丝绸大会发言席,https://baijiahao.baidu.com/s?id=1849471781518752815,baijiahao.baidu.com,,Chinese,,2025-11-22,0005.HK,全产业链织就新丝路 ！ 四川仪陇丝绸企业登上全国茧丝绸大会发言席
20251121T061500Z," [ HK ] 华润置地 ( 01109 ): 刊发定价补充文件 - 华润置地有限公司根据3 , 900 , 000 , 000美元中期票据计划发行於二零二八年到期的300 , 000 , 000美元4 . 125 % 票据及於二零三零年到期的人 .- CFi . CN 中财网",http://www.cfi.net.cn/p20251121000239.html,cfi.net.cn,,English,,2025-11-21,0005.HK,"[ HK ] 华润置地 ( 01109 ): 刊发定价补充文件 - 华润置地有限公司根据3 , 900 , 000 , 000美元中期票据计划发行於二零二八年到期的300 , 000 , 000美元4 . 125 % 票据及於二零三零年到期的人 .- CFi . CN 中财网"
20251120T030000Z,港股19日跌0 . 38 % 收报25830 . 65点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/937049.html,jzrb.com,,Chinese,,2025-11-20,0005.HK,港股19日跌0 . 38 % 收报25830 . 65点 - 焦作网WWW . JZRB . COM
20251119T113000Z,"Hiring outlook improves for Hong Kong financial sector , recruiters say",https://finance.yahoo.com/news/hiring-outlook-improves-hong-kongs-093000442.html,finance.yahoo.com,,English,,2025-11-19,0005.HK,"Hiring outlook improves for Hong Kong financial sector , recruiters say"
20251119T034500Z,港股18日跌1 . 72 % 收报25930 . 03点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/936923.html,jzrb.com,,Chinese,,2025-11-19,0005.HK,港股18日跌1 . 72 % 收报25930 . 03点 - 焦作网WWW . JZRB . COM
20251118T063000Z,港股17日跌0 . 71 % 收报26384 . 28点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/936766.html,jzrb.com,,Chinese,,2025-11-18,0005.HK,港股17日跌0 . 71 % 收报26384 . 28点 - 焦作网WWW . JZRB . COM
20251118T014500Z,Hong Kong property concerns deepen among bankers and regulators,https://www.businesstimes.com.sg/international/global/hong-kong-property-concerns-deepen-among-bankers-and-regulators,businesstimes.com.sg,,English,,2025-11-18,0005.HK,Hong Kong property concerns deepen among bankers and regulators
20251117T161500Z,SenseTime launches Hong Kong IPO to raise up to $767 million : Tech News,https://www.rashtranews.com/sensetime-launches-hong-kong-ipo-to-raise-up-to-767-million-tech-news/,rashtranews.com,,English,,2025-11-17,0005.HK,SenseTime launches Hong Kong IPO to raise up to $767 million : Tech News
20251117T060000Z,The Next Generation of Wealth Is Being Reimagined,https://www.siliconindia.com/news/general/the-next-generation-of-wealth-is-being-reimagined-nid-238392-cid-1.html,siliconindia.com,,English,,2025-11-17,0005.HK,The Next Generation of Wealth Is Being Reimagined
20251116T090000Z,香港僑福地產300億貸款協商添變數 彭博 ： 台板信銀行融資評估中 | ETtoday財經雲,https://finance.ettoday.net/news/3068380,finance.ettoday.net,,Chinese,,2025-11-16,0005.HK,香港僑福地產300億貸款協商添變數 彭博 ： 台板信銀行融資評估中 | ETtoday財經雲
20251115T220000Z,Bilibili ( NASDAQ : BILI ) Sees Unusually - High Trading Volume – What Next ? ,https://www.themarketsdaily.com/2025/11/15/bilibili-nasdaqbili-sees-unusually-high-trading-volume-whats-next.html,themarketsdaily.com,,English,,2025-11-15,0005.HK,Bilibili ( NASDAQ : BILI ) Sees Unusually - High Trading Volume – What Next ?
20251115T103000Z,Former Chancellor George Osborne shock contender for role of HSBC chairman,https://www.lbc.co.uk/article/former-chancellor-george-osborne-shock-contender-hsbc-chairman-5HjdMrX_2/,lbc.co.uk,,English,,2025-11-15,0005.HK,Former Chancellor George Osborne shock contender for role of HSBC chairman
20251115T080000Z,HSBC ( HSBC ) Launches $1 . 5B Innovation Banking Program in Singapore,https://finance.yahoo.com/news/hsbc-hsbc-launches-1-5b-042121520.html,finance.yahoo.com,,English,,2025-11-15,0005.HK,HSBC ( HSBC ) Launches $1 . 5B Innovation Banking Program in Singapore
20251115T074500Z,China Property Loans of $1 Billion Risk Default in Latest Scare,https://finance.yahoo.com/news/china-property-loans-1-billion-021717773.html,finance.yahoo.com,,English,,2025-11-15,0005.HK,China Property Loans of $1 Billion Risk Default in Latest Scare
20251114T183000Z,恒指下挫500點 科指降近3 % 中芯跌2 . 3 % | 記憶體,https://www.epochtimes.com/b5/25/11/14/n14635963.htm,epochtimes.com,,Chinese,,2025-11-14,0005.HK,恒指下挫500點 科指降近3 % 中芯跌2 . 3 % | 記憶體
20251114T124500Z, 【 要睇成交 】 恒指仍有望維持平穩向上格局,https://finance.now.com/news/post.php?id=948934,finance.now.com,,Chinese,,2025-11-14,0005.HK,【 要睇成交 】 恒指仍有望維持平穩向上格局
20251114T100000Z,"MUFG , HSBC bet big on GIFT City in warning to Asia hubs",https://www.moneycontrol.com/news/business/companies/mufg-hsbc-bet-big-on-gift-city-in-warning-to-asia-hubs-13676430.html,moneycontrol.com,,English,,2025-11-14,0005.HK,"MUFG , HSBC bet big on GIFT City in warning to Asia hubs"
20251114T091500Z,港股收评 ： 指数集体下挫 ！ 科技 、 金融股拖累市场 ， 生物医药逆势飘红 _ 市场分析 _ 港股 _ 中金在线,http://hkstock.cnfol.com/shichangfenxi/20251114/31796549.shtml,hkstock.cnfol.com,,Chinese,,2025-11-14,0005.HK,港股收评 ： 指数集体下挫 ！ 科技 、 金融股拖累市场 ， 生物医药逆势飘红 _ 市场分析 _ 港股 _ 中金在线
20251113T044500Z,港股12日涨0 . 85 % 收报26922 . 73点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/936218.html,jzrb.com,,Chinese,,2025-11-13,0005.HK,港股12日涨0 . 85 % 收报26922 . 73点 - 焦作网WWW . JZRB . COM
20251112T223000Z,Manulife CEO unveils new expansion strategy for Canada and abroad,https://www.theglobeandmail.com/business/article-manulife-ceo-phil-witherington-artificial-intelligence-united-states/,theglobeandmail.com,,English,,2025-11-12,0005.HK,Manulife CEO unveils new expansion strategy for Canada and abroad
20251112T110000Z,港股投資風享─南向資金連續買進支撐恒生指數溫和走揚 周線收漲1 . 29 % ,https://n.yam.com/Article/20251112302961,n.yam.com,,Chinese,,2025-11-12,0005.HK,港股投資風享─南向資金連續買進支撐恒生指數溫和走揚 周線收漲1 . 29 %
20251112T061500Z,港股11日涨0 . 18 % 收报26696 . 41点 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/jzwjzcj/news/202511/936059.html,jzrb.com,,Chinese,,2025-11-12,0005.HK,港股11日涨0 . 18 % 收报26696 . 41点 - 焦作网WWW . JZRB . COM
20251112T040000Z,Hong Kong stocks climb to 1 - month high as US shutdown nears end and Fed rate cut looms,https://www.scmp.com/business/china-business/article/3332412/hong-kong-stocks-climb-1-month-high-us-shutdown-nears-end-and-fed-rate-cut-looms,scmp.com,,English,,2025-11-12,0005.HK,Hong Kong stocks climb to 1 - month high as US shutdown nears end and Fed rate cut looms
20251112T023000Z,今年以来南向资金累计净流入已超1 . 3万亿港元 _ 东方财富网,https://finance.eastmoney.com/a/202511123561384488.html,finance.eastmoney.com,,Chinese,,2025-11-12,0005.HK,今年以来南向资金累计净流入已超1 . 3万亿港元 _ 东方财富网
20251111T121500Z,  借鸡生蛋  玩崩 ！ 一家由上市公司背书的平台 ， 卷入10亿风暴|股权|持股|青云,https://www.163.com/dy/article/KE3VR43V0519QQUP.html,163.com,,Chinese,,2025-11-11,0005.HK,借鸡生蛋  玩崩 ！ 一家由上市公司背书的平台 ， 卷入10亿风暴|股权|持股|青云
20251111T093000Z, 【 兩連升 】 恒指再升47點 電商股被質低,https://finance.now.com/news/post.php?id=948408,finance.now.com,,Chinese,,2025-11-11,0005.HK,【 兩連升 】 恒指再升47點 電商股被質低
20251111T030000Z,Hong Kong stocks near 1 - month high as US shutdown nears resolution,https://www.scmp.com/business/china-business/article/3332268/hong-kong-stocks-near-1-month-high-us-shutdown-nears-resolution,scmp.com,,English,,2025-11-11,0005.HK,Hong Kong stocks near 1 - month high as US shutdown nears resolution
20251110T101500Z,下一座護國神山要醒了 ？ 謝金河點名 「 這族群 」 關鍵鬆綁 ， 補漲力道不輸台積電 | 下班經濟學 | 財經,https://www.storm.mg/article/11080035,storm.mg,,Chinese,,2025-11-10,0005.HK,下一座護國神山要醒了 ？ 謝金河點名 「 這族群 」 關鍵鬆綁 ， 補漲力道不輸台積電 | 下班經濟學 | 財經
20251109T123000Z,HSBC holds discussion on cotton ecosystem to boost BD apparel value chain,https://www.dhakatribune.com/business/banks/395933/hsbc-holds-discussion-on-cotton-ecosystem-to-boost,dhakatribune.com,,English,,2025-11-09,0005.HK,HSBC holds discussion on cotton ecosystem to boost BD apparel value chain
